trade_code,,,,
163001,CXYLBJHHLOF,长信医疗保健混合(LOF),混合型,CHANGXINYILIAOBAOJIANHUNHELOF
163003,CXLXZQLOFC,长信利鑫债券(LOF)C,债券型,CHANGXINLIXINZHAIQUANLOFC
163005,CXLZZQLOFC,长信利众债券(LOF)C,债券型,CHANGXINLIZHONGZHAIQUANLOFC
163007,CXLZZQLOFA,长信利众债券(LOF)A,债券型,CHANGXINLIZHONGZHAIQUANLOFA
163008,CXLXZQLOFA,长信利鑫债券(LOF)A,债券型,CHANGXINLIXINZHAIQUANLOFA
163109,SWLXSZCZFJ,申万菱信深证成指分级,股票指数,SHENWANLINGXINSHENZHENGCHENGZHIFENJI
163110,SWLXLHXPGP,申万菱信量化小盘股票,股票型,SHENWANLINGXINLIANGHUAXIAOPANGUPIAO
163111,SWLXZXBZS,申万菱信中小板指数,股票指数,SHENWANLINGXINZHONGXIAOBANZHISHU
163113,SWLXSWZQFJ,申万菱信申万证券分级,股票指数,SHENWANLINGXINSHENWANZHENGQUANFENJI
163114,SWZZHBCYZSFJ,申万中证环保产业指数分级,股票指数,SHENWANZHONGZHENGHUANBAOCHANYEZHISHUFENJI
163115,SWLXZZJGZSFJ,申万菱信中证军工指数分级,股票指数,SHENWANLINGXINZHONGZHENGJUNGONGZHISHUFENJI
163116,SWLXSWDZFJ,申万菱信申万电子分级,股票指数,SHENWANLINGXINSHENWANDIANZIFENJI
163117,SWLXSWCMFJ,申万菱信申万传媒分级,股票指数,SHENWANLINGXINSHENWANCHUANMEIFENJI
163118,SWLXSWYYSWFJ,申万菱信申万医药生物分级,股票指数,SHENWANLINGXINSHENWANYIYAOSHENGWUFENJI
163119,SWZZSWXXJKCYZS,申万中证申万新兴健康产业指数,股票指数,SHENWANZHONGZHENGSHENWANXINXINGJIANKANGCHANYEZHISHU
163208,NAYQNY,诺安油气能源,QDII,NUOANYOUQINENGYUAN
163209,NAZZCYCZZSFJ,诺安中证创业成长指数分级,股票指数,NUOANZHONGZHENGCHUANGYECHENGZHANGZHISHUFENJI
163210,NACZDQKFZQA,诺安纯债定期开放债券A,定开债券,NUOANCHUNZHAIDINGQIKAIFANGZHAIQUANA
163211,NACZDQKFZQC,诺安纯债定期开放债券C,定开债券,NUOANCHUNZHAIDINGQIKAIFANGZHAIQUANC
163302,DMZYYXHHLOF,大摩资源优选混合(LOF),混合型,DAMOZIYUANYOUXUANHUNHELOF
163402,XQQSTZHHLOF,兴全趋势投资混合(LOF),混合型,XINGQUANQUSHITOUZIHUNHELOF
163403,XQQSTZHHLOF,兴全趋势投资混合(LOF)(后端),混合型,XINGQUANQUSHITOUZIHUNHELOF
163406,XQHRFJHH,兴全合润分级混合,混合型,XINGQUANHERUNFENJIHUNHE
163407,XQHS300ZSLOF,兴全沪深300指数(LOF),股票指数,XINGQUANHUSHEN300ZHISHULOF
163408,XQHS300ZSLOF,兴全沪深300指数(LOF)(后端),股票指数,XINGQUANHUSHEN300ZHISHULOF
163409,XQLSTZHHLOF,兴全绿色投资混合(LOF),混合型,XINGQUANLVSETOUZIHUNHELOF
163410,XQLSTZHHLOF,兴全绿色投资混合(LOF)(后端),混合型,XINGQUANLVSETOUZIHUNHELOF
163411,XQJXHH,兴全精选混合,混合型,XINGQUANJINGXUANHUNHE
163412,XQQZCHHLOF,兴全轻资产混合(LOF),混合型,XINGQUANQINGZICHANHUNHELOF
163413,XQQZCHHLOF,兴全轻资产混合(LOF)(后端),混合型,XINGQUANQINGZICHANHUNHELOF
163415,XQSYMSYXHH,兴全商业模式优选混合,混合型,XINGQUANSHANGYEMOSHIYOUXUANHUNHE
163416,XQSYMSYXHH,兴全商业模式优选混合(后端),混合型,XINGQUANSHANGYEMOSHIYOUXUANHUNHE
163417,XQHYHHA,兴全合宜混合A,混合型,XINGQUANHEYIHUNHEA
163503,TZHXCZHHLOF,天治核心成长混合(LOF),混合型,TIANZHIHEXINCHENGZHANGHUNHELOF
163801,ZYZGJX,中银中国精选,混合型,ZHONGYINZHONGGUOJINGXUAN
163802,ZYHBA,中银货币A,货币型,ZHONGYINHUOBIA
163803,ZYCXZZHHA,中银持续增长混合A,混合型,ZHONGYINCHIXUZENGZHANGHUNHEA
163804,ZYSYHHA,中银收益混合A,混合型,ZHONGYINSHOUYIHUNHEA
163805,ZYCLHH,中银策略混合,混合型,ZHONGYINCELUEHUNHE
163806,ZYWJZLZQ,中银稳健增利债券,债券型,ZHONGYINWENJIANZENGLIZHAIQUAN
163807,ZYHYYX,中银行业优选,混合型,ZHONGYINHANGYEYOUXUAN
163808,ZYZZ100,中银中证100,股票指数,ZHONGYINZHONGZHENG100
163809,ZYLCJX,中银蓝筹精选,混合型,ZHONGYINLANCHOUJINGXUAN
163810,ZYJZJX,中银价值精选,混合型,ZHONGYINJIAZHIJINGXUAN
163811,ZYWJSLZQA,中银稳健双利债券A,债券型,ZHONGYINWENJIANSHUANGLIZHAIQUANA
163812,ZYWJSLZQB,中银稳健双利债券B,债券型,ZHONGYINWENJIANSHUANGLIZHAIQUANB
163813,ZYQQCL,中银全球策略,QDII,ZHONGYINQUANQIUCELUE
163816,ZYZZZQZQA,中银转债增强债券A,债券型,ZHONGYINZHUANZHAIZENGQIANGZHAIQUANA
163817,ZYZZZQZQB,中银转债增强债券B,债券型,ZHONGYINZHUANZHAIZENGQIANGZHAIQUANB
163818,ZYZXPCZHH,中银中小盘成长混合,混合型,ZHONGYINZHONGXIAOPANCHENGZHANGHUNHE
163819,ZYXYZLZQLOF,中银信用增利债券(LOF),债券型,ZHONGYINXINYONGZENGLIZHAIQUANLOF
163820,ZYHBB,中银货币B,货币型,ZHONGYINHUOBIB
163821,ZYHS300DQZZS,中银沪深300等权重指数,股票指数,ZHONGYINHUSHEN300DENGQUANZHONGZHISHU
163822,ZYZTCLHH,中银主题策略混合,混合型,ZHONGYINZHUTICELUEHUNHE
163823,ZYBBHH,中银保本混合,保本型,ZHONGYINBAOBENHUNHE
163824,ZYSLDQKFZQ,中银盛利定期开放债券,定开债券,ZHONGYINSHENGLIDINGQIKAIFANGZHAIQUAN
163825,ZYHLBNDKZ,中银互利半年定开债,定开债券,ZHONGYINHULIBANNIANDINGKAIZHAI
163827,ZYCYZDQKFZQ,中银产业债定期开放债券,定开债券,ZHONGYINCHANYEZHAIDINGQIKAIFANGZHAIQUAN
163907,ZHHYCZFQS,中海惠裕纯债发起式,债券型,ZHONGHAIHUIYUCHUNZHAIFAQISHI
164105,HFQHZQ,华富强化债券,债券型,HUAFUQIANGHUAZHAIQUAN
164205,THWHXXCY,天弘文化新兴产业,股票型,TIANHONGWENHUAXINXINGCHANYE
164206,THTLZQLOF,天弘添利债券(LOF),债券型,TIANHONGTIANLIZHAIQUANLOF
164208,THFLZQLOF,天弘丰利债券(LOF),债券型,TIANHONGFENGLIZHAIQUANLOF
164210,THTLZQLOF,天弘同利债券(LOF),债券型,TIANHONGTONGLIZHAIQUANLOF
164302,XHHXZQC,新华惠鑫债券C,债券型,XINHUAHUIXINZHAIQUANC
164304,XHZZHBCYZSFJ,新华中证环保产业指数分级,股票指数,XINHUAZHONGZHENGHUANBAOCHANYEZHISHUFENJI
164401,QHKYJKFJ,前海开源健康分级,股票指数,QIANHAIKAIYUANJIANKANGFENJI
164402,QHKYZHJG,前海开源中航军工,股票指数,QIANHAIKAIYUANZHONGHANGJUNGONG
164403,QHKYHGSNYHH,前海开源沪港深农业混合,混合型,QIANHAIKAIYUANHUGANGSHENNONGYEHUNHE
164508,GFZZ100ZSZQFJ,国富中证100指数增强分级,股票指数,GUOFUZHONGZHENG100ZHISHUZENGQIANGFENJI
164509,GFHLZQLOFA,国富恒利债券(LOF)A,债券型,GUOFUHENGLIZHAIQUANLOFA
164510,GFHLZQLOFC,国富恒利债券(LOF)C,债券型,GUOFUHENGLIZHAIQUANLOFC
164606,HTBRXYZLZ,华泰柏瑞信用增利债,债券型,HUATAIBAIRUIXINYONGZENGLIZHAI
164701,HTFHJJGJS,汇添富黄金及贵金属,QDII,HUITIANFUHUANGJINJIGUIJINSHU
164702,HTFJJHDQKFZQ,汇添富季季红定期开放债券,定开债券,HUITIANFUJIJIHONGDINGQIKAIFANGZHAIQUAN
164703,HTFCZZQLOF,汇添富纯债债券(LOF),债券型,HUITIANFUCHUNZHAIZHAIQUANLOF
164705,HTFHSZSFJ,汇添富恒生指数分级,QDII-指数,HUITIANFUHENGSHENGZHISHUFENJI
164808,GYSJSYZQLOF,工银四季收益债券(LOF),债券型,GONGYINSIJISHOUYIZHAIQUANLOF
164809,GYZZ500FJ,工银中证500分级,股票指数,GONGYINZHONGZHENG500FENJI
164810,GYCZDKZ,工银纯债定开债,定开债券,GONGYINCHUNZHAIDINGKAIZHAI
164811,GYZZJJJXTFZZSA,工银中证京津冀协同发展指数A,股票指数,GONGYINZHONGZHENGJINGJINJIXIETONGFAZHANZHISHUA
164812,GYZFZCZZQLOFA,工银政府债纯债债券(LOF)A,债券型,GONGYINZHENGFUZHAICHUNZHAIZHAIQUANLOFA
164814,GYSZZQZQ,工银双债增强债券,债券型,GONGYINSHUANGZHAIZENGQIANGZHAIQUAN
164818,GYZZCMZSFJ,工银中证传媒指数分级,股票指数,GONGYINZHONGZHENGCHUANMEIZHISHUFENJI
164819,GYZZHBCYZSFJ,工银中证环保产业指数分级,股票指数,GONGYINZHONGZHENGHUANBAOCHANYEZHISHUFENJI
164820,GYZZGTCYZSFJ,工银中证高铁产业指数分级,股票指数,GONGYINZHONGZHENGGAOTIECHANYEZHISHUFENJI
164821,GYZZXNYZSFJ,工银中证新能源指数分级,股票指数,GONGYINZHONGZHENGXINNENGYUANZHISHUFENJI
164822,GYZFZCZZQLOFC,工银政府债纯债债券(LOF)C,债券型,GONGYINZHENGFUZHAICHUNZHAIZHAIQUANLOFC
164824,GYYDJJRMB,工银印度基金人民币,QDII,GONGYINYINDUJIJINRENMINBI
164825,GYZZJJJXTFZZSC,工银中证京津冀协同发展指数C,股票指数,GONGYINZHONGZHENGJINGJINJIXIETONGFAZHANZHISHUC
164902,JYXYTLZQLOF,交银信用添利债券(LOF),债券型,JIAOYINXINYONGTIANLIZHAIQUANLOF
164903,JYXYTLZQLOF,交银信用添利债券(LOF)(后端),债券型,JIAOYINXINYONGTIANLIZHAIQUANLOF
164905,JYGZXNYZSFJ,交银国证新能源指数分级,股票指数,JIAOYINGUOZHENGXINNENGYUANZHISHUFENJI
164906,JYZZHWZGHLWZS,交银中证海外中国互联网指数,QDII-指数,JIAOYINZHONGZHENGHAIWAIZHONGGUOHULIANWANGZHISHU
164907,JYZZHLWJRZSFJ,交银中证互联网金融指数分级,股票指数,JIAOYINZHONGZHENGHULIANWANGJINRONGZHISHUFENJI
164908,JYZZHJZLLOF,交银中证环境治理(LOF),股票指数,JIAOYINZHONGZHENGHUANJINGZHILILOF
165309,JXHS300,建信沪深300,股票指数,JIANXINHUSHEN300
165310,JXSLFJ,建信双利分级,股票型,JIANXINSHUANGLIFENJI
165311,JXXYZQZQLOFA,建信信用增强债券(LOF)A,债券型,JIANXINXINYONGZENGQIANGZHAIQUANLOFA
165312,JXYS50,建信央视50,股票指数,JIANXINYANGSHI50
165313,JXYSDLHHLOF,建信优势动力混合(LOF),混合型,JIANXINYOUSHIDONGLIHUNHELOF
165314,JXXYZQZQC,建信信用增强债券C,债券型,JIANXINXINYONGZENGQIANGZHAIQUANC
165315,JXWJRFJ,建信网金融分级,股票指数,JIANXINWANGJINRONGFENJI
165317,JXFYDCLLHPZHH,建信丰裕多策略灵活配置混合,混合型,JIANXINFENGYUDUOCELUELINGHUOPEIZHIHUNHE
165508,XCSDJZHHLOF,信诚深度价值混合(LOF),混合型,XINCHENGSHENDUJIAZHIHUNHELOF
165509,XCZQZQ,信诚增强债券,债券型,XINCHENGZENGQIANGZHAIQUAN
165510,XCJZSG,信诚金砖四国,QDII,XINCHENGJINZHUANSIGUO
165511,XCZZ500FJ,信诚中证500分级,股票指数,XINCHENGZHONGZHENG500FENJI
165512,XCXJYHHLOF,信诚新机遇混合(LOF),混合型,XINCHENGXINJIYUHUNHELOF
165513,XCQQSPZT,信诚全球商品主题,QDII,XINCHENGQUANQIUSHANGPINZHUTI
165515,XCHS300ZSFJ,信诚沪深300指数分级,股票指数,XINCHENGHUSHEN300ZHISHUFENJI
165516,XCZQLDHHLOF,信诚周期轮动混合(LOF),混合型,XINCHENGZHOUQILUNDONGHUNHELOF
165517,XCSYZQLOF,信诚双盈债券(LOF),债券型,XINCHENGSHUANGYINGZHAIQUANLOF
165519,XCZZ800YYZSFJ,信诚中证800医药指数分级,股票指数,XINCHENGZHONGZHENG800YIYAOZHISHUFENJI
165520,XCZZ800YSZSFJ,信诚中证800有色指数分级,股票指数,XINCHENGZHONGZHENG800YOUSEZHISHUFENJI
165521,XCZZ800JRZSFJ,信诚中证800金融指数分级,股票指数,XINCHENGZHONGZHENG800JINRONGZHISHUFENJI
165522,XCZZTMTCYZSFJ,信诚中证TMT产业指数分级,股票指数,XINCHENGZHONGZHENGTMTCHANYEZHISHUFENJI
165523,XCZZXXAQZSFJ,信诚中证信息安全指数分级,股票指数,XINCHENGZHONGZHENGXINXIANQUANZHISHUFENJI
165524,XCZZZNJJZSFJ,信诚中证智能家居指数分级,股票指数,XINCHENGZHONGZHENGZHINENGJIAJUZHISHUFENJI
165525,XCZZJJGCZSLOF,信诚中证基建工程指数LOF,股票指数,XINCHENGZHONGZHENGJIJIANGONGCHENGZHISHULOF
165526,XCXWHHLOFA,信诚新旺混合(LOF)A,混合型,XINCHENGXINWANGHUNHELOFA
165527,XCXWHHLOFC,信诚新旺混合(LOF)C,混合型,XINCHENGXINWANGHUNHELOFC
165528,XCDL,信诚鼎利,混合型,XINCHENGDINGLI
165530,XCHZ,信诚惠泽,债券型,XINCHENGHUIZE
165531,XCDCLLHPZHH,信诚多策略灵活配置混合,混合型,XINCHENGDUOCELUELINGHUOPEIZHIHUNHE
165705,NDSYZQLOF,诺德双翼债券(LOF),债券型,NUODESHUANGYIZHAIQUANLOF
165707,NDSZ300ZSFJ,诺德深证300指数分级,股票指数,NUODESHENZHENG300ZHISHUFENJI
165806,DWHS300A,东吴沪深300A,股票指数,DONGWUHUSHEN300A
165807,DWDLZQLOF,东吴鼎利债券(LOF),债券型,DONGWUDINGLIZHAIQUANLOF
165809,DWZZ,东吴转债,债券指数,DONGWUZHUANZHAI
166001,ZOXQSHHA,中欧新趋势混合A,混合型,ZHONGOUXINQUSHIHUNHEA
166002,ZOXLCHHA,中欧新蓝筹混合A,混合型,ZHONGOUXINLANCHOUHUNHEA
166003,ZOWJZQA,中欧稳健债券A,债券型,ZHONGOUWENJIANZHAIQUANA
166004,ZOWJZQC,中欧稳健债券C,债券型,ZHONGOUWENJIANZHAIQUANC
166005,ZOJZFXHHA,中欧价值发现混合A,混合型,ZHONGOUJIAZHIFAXIANHUNHEA
166006,ZOHYCZHHLOFA,中欧行业成长混合(LOF)A,混合型,ZHONGOUHANGYECHENGZHANGHUNHELOFA
166007,ZOHS300ZSZQA,中欧沪深300指数增强A,股票指数,ZHONGOUHUSHEN300ZHISHUZENGQIANGA
166008,ZOZQHBZQLOFA,中欧增强回报债券(LOF)A,债券型,ZHONGOUZENGQIANGHUIBAOZHAIQUANLOFA
166009,ZOXDLHHLOFA,中欧新动力混合(LOF)A,混合型,ZHONGOUXINDONGLIHUNHELOFA
166010,ZODLZQ,中欧鼎利债券,债券型,ZHONGOUDINGLIZHAIQUAN
166011,ZOSSCZHHLOFA,中欧盛世成长混合(LOF)A,混合型,ZHONGOUSHENGSHICHENGZHANGHUNHELOFA
166012,ZOXYZLZQLOFC,中欧信用增利债券(LOF)C,债券型,ZHONGOUXINYONGZENGLIZHAIQUANLOFC
166014,ZOHBA,中欧货币A,货币型,ZHONGOUHUOBIA
166015,ZOHBB,中欧货币B,货币型,ZHONGOUHUOBIB
166016,ZOCZZQLOFC,中欧纯债债券(LOF)C,债券型,ZHONGOUCHUNZHAIZHAIQUANLOFC
166019,ZOJZZXHHA,中欧价值智选混合A,混合型,ZHONGOUJIAZHIZHIXUANHUNHEA
166020,ZOCZYXHHA,中欧成长优选混合A,混合型,ZHONGOUCHENGZHANGYOUXUANHUNHEA
166021,ZOTL,中欧添利,债券型,ZHONGOUTIANLI
166022,ZOTA,中欧添A,固定收益,ZHONGOUTIANA
166023,ZORFLHPZHHA,中欧瑞丰灵活配置混合A,混合型,ZHONGOURUIFENGLINGHUOPEIZHIHUNHEA
166024,ZOHLSNDQKFHH,中欧恒利三年定期开放混合,混合型,ZHONGOUHENGLISANNIANDINGQIKAIFANGHUNHE
166105,XDAYXAZQ,信达澳银鑫安债券,债券型,XINDAAOYINXINANZHAIQUAN
166301,HSXQSYXLHPZHH,华商新趋势优选灵活配置混合,混合型,HUASHANGXINQUSHIYOUXUANLINGHUOPEIZHIHUNHE
166401,PYASWJZLZQC,浦银安盛稳健增利债券C,债券型,PUYINANSHENGWENJIANZENGLIZHAIQUANC
166402,PYHGSJBM100ZS,浦银沪港深基本面100指数,股票指数,PUYINHUGANGSHENJIBENMIAN100ZHISHU
166801,ZSJCXSW,浙商聚潮新思维,混合型,ZHESHANGJUCHAOXINSAIWEI
166802,ZSHS300ZSFJ,浙商沪深300指数分级,股票指数,ZHESHANGHUSHEN300ZHISHUFENJI
166902,MSJYPWZLA,民生加银平稳增利A,定开债券,MINSHENGJIAYINPINGWENZENGLIA
166903,MSJYPWZLC,民生加银平稳增利C,定开债券,MINSHENGJIAYINPINGWENZENGLIC
166904,MSJYPWTLZQA,民生加银平稳添利债券A,定开债券,MINSHENGJIAYINPINGWENTIANLIZHAIQUANA
166905,MSJYPWTLZQC,民生加银平稳添利债券C,定开债券,MINSHENGJIAYINPINGWENTIANLIZHAIQUANC
167001,PADHDTHHLOF,平安大华鼎泰混合(LOF),混合型,PINGANDAHUADINGTAIHUNHELOF
167002,PADHDYHH,平安大华鼎越混合,混合型,PINGANDAHUADINGYUEHUNHE
167003,PADHDHHH,平安大华鼎弘混合,混合型,PINGANDAHUADINGHONGHUNHE
167004,PADHDFCZ,平安大华鼎沣纯债,定开债券,PINGANDAHUADINGFENGCHUNZHAI
167301,FZFBBXZTZSFJ,方正富邦保险主题指数分级,股票指数,FANGZHENGFUBANGBAOXIANZHUTIZHISHUFENJI
167501,AXBLZQLOF,安信宝利债券(LOF),债券型,ANXINBAOLIZHAIQUANLOF
167503,AXYDYLFJ,安信一带一路分级,股票指数,ANXINYIDAIYILUFENJI
167601,GJHS300ZSZQ,国金沪深300指数增强,股票指数,GUOJINHUSHEN300ZHISHUZENGQIANG
167702,DBLHYXGPLOFA,德邦量化优选股票(LOF)A,股票型,DEBANGLIANGHUAYOUXUANGUPIAOLOFA
167703,DBLHYXGPLOFC,德邦量化优选股票(LOF)C,股票型,DEBANGLIANGHUAYOUXUANGUPIAOLOFC
167705,DBLHXRGPA,德邦量化新锐股票A,股票型,DEBANGLIANGHUAXINRUIGUPIAOA
167706,DBLHXRGPC,德邦量化新锐股票C,股票型,DEBANGLIANGHUAXINRUIGUPIAOC
168001,GSABZZYLCYZSFJ,国寿安保中证养老产业指数分级,股票指数,GUOSHOUANBAOZHONGZHENGYANGLAOCHANYEZHISHUFENJI
168002,GSABCLJX,国寿安保策略精选,混合型,GUOSHOUANBAOCELUEJINGXUAN
168101,JTRZDZHH,九泰锐智定增混合,混合型,JIUTAIRUIZHIDINGZENGHUNHE
168102,JTRFSJQDHH,九泰锐富事件驱动混合,混合型,JIUTAIRUIFUSHIJIANQUDONGHUNHE
168103,JTRYDZHH,九泰锐益定增混合,混合型,JIUTAIRUIYIDINGZENGHUNHE
168104,JTRFDZHH,九泰锐丰定增混合,混合型,JIUTAIRUIFENGDINGZENGHUNHE
168105,JTTFDZHH,九泰泰富定增混合,混合型,JIUTAITAIFUDINGZENGHUNHE
168106,JTRHHHA,九泰锐华混合A,混合型,JIUTAIRUIHUAHUNHEA
168107,JTRHHHC,九泰锐华混合C,混合型,JIUTAIRUIHUAHUNHEC
168108,JTRCDZHH,九泰锐诚定增混合,混合型,JIUTAIRUICHENGDINGZENGHUNHE
168201,ZRYDYLFJ,中融一带一路分级,股票指数,ZHONGRONGYIDAIYILUFENJI
168203,ZRGZGTHYZSFJ,中融国证钢铁行业指数分级,股票指数,ZHONGRONGGUOZHENGGANGTIEHANGYEZHISHUFENJI
168204,ZRZZMTZSFJ,中融中证煤炭指数分级,股票指数,ZHONGRONGZHONGZHENGMEITANZHISHUFENJI
168205,ZRZZYHZSFJ,中融中证银行指数分级,股票指数,ZHONGRONGZHONGZHENGYINHANGZHISHUFENJI
168301,DHXLHHLOF,东海祥龙混合(LOF),混合型,DONGHAIXIANGLONGHUNHELOF
168401,HTCXDZLHPZHH,红土创新定增灵活配置混合,混合型,HONGTUCHUANGXINDINGZENGLINGHUOPEIZHIHUNHE
168501,BXRFCYSJ,北信瑞丰产业升级,混合型,BEIXINRUIFENGCHANYESHENGJI
169101,DFHRFHH,东方红睿丰混合,混合型,DONGFANGHONGRUIFENGHUNHE
169102,DFHRYHHLOF,东方红睿阳混合(LOF),混合型,DONGFANGHONGRUIYANGHUNHELOF
169103,DFHRXHGSHH,东方红睿轩沪港深混合,混合型,DONGFANGHONGRUIXUANHUGANGSHENHUNHE
169104,DFHRMHGSHH,东方红睿满沪港深混合,混合型,DONGFANGHONGRUIMANHUGANGSHENHUNHE
169105,DFHRHHGSHH,东方红睿华沪港深混合,混合型,DONGFANGHONGRUIHUAHUGANGSHENHUNHE
169106,DFHCXYXDKHH,东方红创新优选定开混合,混合型,DONGFANGHONGCHUANGXINYOUXUANDINGKAIHUNHE
169201,ZSDYSJQDHH,浙商鼎盈事件驱动混合,混合型,ZHESHANGDINGYINGSHIJIANQUDONGHUNHE
180001,YHYSQY,银华优势企业,混合型,YINHUAYOUSHIQIYE
180002,YHBBZZ,银华保本增值,保本型,YINHUABAOBENZENGZHI
180003,YHDQS88ZS,银华-道琼斯88指数,股票指数,YINHUADAOQIONGSI88ZHISHU
180008,YHHBA,银华货币A,货币型,YINHUAHUOBIA
180009,YHHBB,银华货币B,货币型,YINHUAHUOBIB
180010,YHYZZZHH,银华优质增长混合,混合型,YINHUAYOUZHIZENGZHANGHUNHE
180011,YHYSQY,银华优势企业(后端),混合型,YINHUAYOUSHIQIYE
180012,YHFYZTHH,银华富裕主题混合,混合型,YINHUAFUYUZHUTIHUNHE
180013,YHLXCLHH,银华领先策略混合,混合型,YINHUALINGXIANCELUEHUNHE
180015,YHZQZQ,银华增强债券,债券型,YINHUAZENGQIANGZHAIQUAN
180018,YHHXZT,银华和谐主题,混合型,YINHUAHEXIEZHUTI
180020,YHCZXF,银华成长先锋,混合型,YINHUACHENGZHANGXIANFENG
180025,YHXYSLZQA,银华信用双利债券A,债券型,YINHUAXINYONGSHUANGLIZHAIQUANA
180026,YHXYSLZQC,银华信用双利债券C,债券型,YINHUAXINYONGSHUANGLIZHAIQUANC
180028,YHYXLHPZHH,银华永祥灵活配置混合,混合型,YINHUAYONGXIANGLINGHUOPEIZHIHUNHE
180031,YHZXPHH,银华中小盘混合,混合型,YINHUAZHONGXIAOPANHUNHE
180033,YHSZ50DQLJ,银华上证50等权联接,联接基金,YINHUASHANGZHENG50DENGQUANLIANJIE
180052,YHBBZZ,银华保本增值,保本型,YINHUABAOBENZENGZHI
183001,YHQQYX,银华全球优选,QDII,YINHUAQUANQIUYOUXUAN
184801,PHQHWKREITS,鹏华前海万科REITS,混合型,PENGHUAQIANHAIWANKEREITS
200001,CCJHLHPZHH,长城久恒灵活配置混合,混合型,CHANGCHENGJIUHENGLINGHUOPEIZHIHUNHE
200002,CCJTHS300ZS,长城久泰沪深300指数,股票指数,CHANGCHENGJIUTAIHUSHEN300ZHISHU
200003,CCHBA,长城货币A,货币型,CHANGCHENGHUOBIA
200006,CCXFZZHH,长城消费增值混合,混合型,CHANGCHENGXIAOFEIZENGZHIHUNHE
200007,CCAXHBHH,长城安心回报混合,混合型,CHANGCHENGANXINHUIBAOHUNHE
200008,CCPPYXHH,长城品牌优选混合,混合型,CHANGCHENGPINPAIYOUXUANHUNHE
200009,CCWJZL,长城稳健增利,债券型,CHANGCHENGWENJIANZENGLI
200010,CCSDLHH,长城双动力混合,混合型,CHANGCHENGSHUANGDONGLIHUNHE
200011,CCJQHYLT,长城景气行业龙头,混合型,CHANGCHENGJINGQIHANGYELONGTOU
200012,CCZXPCCHH,长城中小盘成长混合,混合型,CHANGCHENGZHONGXIAOPANCHENGZHANGHUNHE
200013,CCJJZLZQA,长城积极增利债券A,债券型,CHANGCHENGJIJIZENGLIZHAIQUANA
200015,CCYHSJHH,长城优化升级混合,混合型,CHANGCHENGYOUHUASHENGJIHUNHE
200016,CCBB,长城保本,保本型,CHANGCHENGBAOBEN
200103,CCHBB,长城货币B,货币型,CHANGCHENGHUOBIB
200113,CCJJZLZQC,长城积极增利债券C,债券型,CHANGCHENGJIJIZENGLIZHAIQUANC
201001,CCJHLHPZHH,长城久恒灵活配置混合(后端),混合型,CHANGCHENGJIUHENGLINGHUOPEIZHIHUNHE
201002,CCJTHS300ZS,长城久泰沪深300指数(后端),股票指数,CHANGCHENGJIUTAIHUSHEN300ZHISHU
202001,NFWJCZ,南方稳健成长,混合型,NANFANGWENJIANCHENGZHANG
202002,NFWJCZEH,南方稳健成长贰号,混合型,NANFANGWENJIANCHENGZHANGERHAO
202003,NFJYCZHH,南方绩优成长混合,混合型,NANFANGJIYOUCHENGZHANGHUNHE
202004,NFJYCZHH,南方绩优成长混合(后端),混合型,NANFANGJIYOUCHENGZHANGHUNHE
202005,NFCFJXHH,南方成份精选混合,混合型,NANFANGCHENGFENJINGXUANHUNHE
202006,NFCFJXHH,南方成份精选混合(后端),混合型,NANFANGCHENGFENJINGXUANHUNHE
202007,NFLYCYZTHH,南方隆元产业主题混合,混合型,NANFANGLONGYUANCHANYEZHUTIHUNHE
202008,NFLYCYZTHH,南方隆元产业主题混合(后端),混合型,NANFANGLONGYUANCHANYEZHUTIHUNHE
202009,NFSYHLHH,南方盛元红利混合,混合型,NANFANGSHENGYUANHONGLIHUNHE
202010,NFSYHLHH,南方盛元红利混合(后端),混合型,NANFANGSHENGYUANHONGLIHUNHE
202011,NFYXJZHHA,南方优选价值混合A,混合型,NANFANGYOUXUANJIAZHIHUNHEA
202012,NFYXJZHHA,南方优选价值混合A(后端),混合型,NANFANGYOUXUANJIAZHIHUNHEA
202015,NFKYHS300ETFLJA,南方开元沪深300ETF联接A,联接基金,NANFANGKAIYUANHUSHEN300ETFLIANJIEA
202016,NFKYHS300ETFLJA,南方开元沪深300ETF联接A(后端),联接基金,NANFANGKAIYUANHUSHEN300ETFLIANJIEA
202017,NFSZCFETFLJA,南方深证成份ETF联接A,联接基金,NANFANGSHENZHENGCHENGFENETFLIANJIEA
202018,NFSZCFETFLJA,南方深证成份ETF联接A(后端),联接基金,NANFANGSHENZHENGCHENGFENETFLIANJIEA
202019,NFCLYHHH,南方策略优化混合,混合型,NANFANGCELUEYOUHUAHUNHE
202020,NFCLYHHH,南方策略优化混合(后端),混合型,NANFANGCELUEYOUHUAHUNHE
202021,NFXKETFLJA,南方小康ETF联接A,联接基金,NANFANGXIAOKANGETFLIANJIEA
202022,NFXKETFLJA,南方小康ETF联接A(后端),联接基金,NANFANGXIAOKANGETFLIANJIEA
202023,NFYXCZHHA,南方优选成长混合A,混合型,NANFANGYOUXUANCHENGZHANGHUNHEA
202024,NFYXCZHHA,南方优选成长混合A(后端),混合型,NANFANGYOUXUANCHENGZHANGHUNHEA
202025,NFSZ380LJ,南方上证380联接,联接基金,NANFANGSHANGZHENG380LIANJIE
